Protein_ID,Length,Mean_IUPred,Disorder_Fraction,Longest_IDR,Mean_IUPred_N50,Disorder_Fraction_N50,Longest_IDR_N50
tr|Q9VXB4|Q9VXB4_DROME,403,0.36234995285359795,0.3027295285359802,44,0.49487332,0.54,26
tr|Q7KN92|Q7KN92_DROME,403,0.2429573399503721,0.14640198511166252,24,0.09332332000000002,0.0,0
tr|Q7PL83|Q7PL83_DROME,403,0.45789291811414434,0.3870967741935484,54,0.38949582000000016,0.06,3
sp|P81918|OR43B_DROME,403,0.02932955583126553,0.0,0,0.09364945999999998,0.0,0
tr|Q8MT18|Q8MT18_DROME,402,0.29116291542288525,0.024875621890547265,4,0.37789190000000006,0.12,4
tr|Q9VW77|Q9VW77_DROME,402,0.4134973830845768,0.39054726368159204,41,0.61781176,0.78,19
tr|Q8T490|Q8T490_DROME,402,0.17876677860696527,0.0,0,0.11789452,0.0,0
tr|Q7K4A8|Q7K4A8_DROME,402,0.17946817412935318,0.03233830845771144,8,0.3989079400000001,0.26,8
sp|Q9V6X7|OFUT1_DROME,402,0.20278407711442792,0.0472636815920398,10,0.048583479999999984,0.0,0
sp|P81911|OR22C_DROME,402,0.026604733830845776,0.0,0,0.061781800000000005,0.0,0
tr|Q9VLS0|Q9VLS0_DROME,402,0.15227585323383083,0.03731343283582089,15,0.30856184,0.3,15
tr|Q8IMR4|Q8IMR4_DROME,402,0.2961564029850745,0.3009950248756219,65,0.80528044,1.0,50
tr|Q8T4E7|Q8T4E7_DROME,401,0.08731007980049876,0.0,0,0.07911217999999998,0.0,0
tr|Q9VME1|Q9VME1_DROME,401,0.2173134538653367,0.0399002493765586,6,0.09403202000000001,0.0,0
tr|Q9I7K3|Q9I7K3_DROME,401,0.21371129675810493,0.004987531172069825,1,0.25445966000000014,0.02,1
tr|Q9VPI7|Q9VPI7_DROME,401,0.10196508229426433,0.014962593516209476,6,0.08127923999999996,0.0,0
sp|Q24141|SGO1_DROME,401,0.6316720897755609,0.7905236907730673,158,0.3925474200000001,0.1,5
tr|Q9VCQ8|Q9VCQ8_DROME,401,0.12719881795511204,0.0024937655860349127,1,0.16182136,0.02,1
tr|Q9VCQ9|Q9VCQ9_DROME,401,0.2054507955112219,0.004987531172069825,1,0.21336346000000003,0.04,1
tr|Q8MRQ2|Q8MRQ2_DROME,401,0.6445236758104738,0.85785536159601,76,0.7224376400000001,1.0,50
tr|Q9W0M3|Q9W0M3_DROME,401,0.17095801995012477,0.0,0,0.13458712,0.0,0
sp|P25724|NANOS_DROME,401,0.43166548129675847,0.286783042394015,39,0.30205042000000004,0.02,1
tr|Q9VCR2|Q9VCR2_DROME,401,0.17678592019950115,0.0024937655860349127,1,0.20790680000000003,0.02,1
sp|P19107|ARRB_DROME,401,0.3259217506234412,0.11471321695760599,13,0.13611948000000001,0.0,0
sp|Q9VFN2|OR88A_DROME,401,0.04850796758104741,0.0,0,0.14024161999999996,0.0,0
tr|Q8IQS5|Q8IQS5_DROME,401,0.11044097007481285,0.0,0,0.056643519999999975,0.0,0
tr|Q9VI81|Q9VI81_DROME,401,0.4496490174563592,0.44389027431421446,65,0.24828758,0.14,5
tr|Q9VSQ2|Q9VSQ2_DROME,401,0.19006854114713195,0.0199501246882793,6,0.09306916,0.0,0
tr|Q59E38|Q59E38_DROME,401,0.4615314114713216,0.3940149625935162,44,0.7962448599999997,0.88,44
sp|P09180|RL4_DROME,401,0.34338927930174523,0.1396508728179551,16,0.40337103999999996,0.18,5
tr|Q2MGN0|Q2MGN0_DROME,400,0.5977812349999995,0.6475,79,0.7104426800000002,0.86,41
tr|Q9VCR0|Q9VCR0_DROME,400,0.18886492249999998,0.0075,3,0.19542276,0.06,3
tr|Q9W115|Q9W115_DROME,400,0.42594695,0.315,40,0.32207458,0.02,1
tr|Q9W423|Q9W423_DROME,400,0.13549571999999993,0.11,33,0.12853834,0.0,0
sp|Q9VCJ8|SPE_DROME,400,0.19443570500000004,0.035,13,0.20275920000000006,0.0,0
sp|P54631|SCW_DROME,400,0.2791211250000002,0.1125,21,0.28306946000000005,0.1,3
tr|Q8IMT2|Q8IMT2_DROME,400,0.09271962749999998,0.0,0,0.06961952000000003,0.0,0
tr|Q961D1|Q961D1_DROME,400,0.35320953749999995,0.3675,94,0.15184063999999997,0.0,0
sp|A0A126GUP6|MP1_DROME,400,0.31003443249999985,0.125,23,0.10832031999999997,0.0,0
sp|Q27934|PHYL_DROME,400,0.509409775,0.5575,69,0.37330327999999996,0.28,14
tr|Q6IDE2|Q6IDE2_DROME,400,0.33313237249999955,0.0775,20,0.4515738000000001,0.34,17
sp|P45888|ARP2_DROME,399,0.18056861654135337,0.015037593984962405,5,0.22561351999999993,0.0,0
tr|Q9VIG6|Q9VIG6_DROME,399,0.14843685213032595,0.022556390977443608,4,0.37896884000000014,0.18,4
tr|Q9VKZ5|Q9VKZ5_DROME,399,0.16375743358395986,0.002506265664160401,1,0.21456008000000001,0.0,0
tr|Q9VYR3|Q9VYR3_DROME,399,0.3087386290726819,0.3057644110275689,49,0.66231322,0.98,44
tr|Q8SYC5|Q8SYC5_DROME,399,0.16679597994987463,0.045112781954887216,17,0.14156718000000001,0.0,0
tr|Q9VPE9|Q9VPE9_DROME,399,0.1553694937343359,0.007518796992481203,3,0.17116575999999997,0.06,3
tr|A1Z7D2|A1Z7D2_DROME,399,0.1592720726817044,0.0,0,0.11568237999999997,0.0,0
sp|P20477|GLNA1_DROME,399,0.32485499749373425,0.14035087719298245,9,0.33934366000000005,0.14,4
sp|Q9V9I4|OR42B_DROME,399,0.026474032581453647,0.0,0,0.03283084,0.0,0
tr|Q9VA54|Q9VA54_DROME,399,0.29702438596491215,0.040100250626566414,4,0.33433314000000003,0.06,3
sp|P49415|SDC_DROME,399,0.7383793884711786,0.8095238095238095,303,0.5405015599999998,0.52,23
sp|Q05337|GNAF_DROME,399,0.20042257142857178,0.020050125313283207,6,0.33270118,0.12,6
tr|Q9VHM5|Q9VHM5_DROME,399,0.3834015112781955,0.3408521303258145,37,0.13987682000000004,0.0,0
sp|Q709R6|BOCKS_DROME,399,0.5783137769423552,0.7092731829573935,236,0.4499744799999999,0.24,5
sp|Q9VHS8|IF4A3_DROME,399,0.18581383458646605,0.020050125313283207,2,0.29561254000000003,0.06,1
tr|Q9VSY9|Q9VSY9_DROME,399,0.6376840025062653,0.7293233082706767,94,0.7137986399999998,0.86,22
sp|Q27294|CAZ_DROME,399,0.6912485939849615,0.9298245614035088,147,0.7972486,1.0,50
sp|Q9VU87|VPS36_DROME,399,0.2532268295739346,0.08020050125313283,20,0.31175327999999997,0.02,1
tr|Q8T4D9|Q8T4D9_DROME,399,0.05498109273182959,0.0,0,0.015357019999999997,0.0,0
sp|Q9W1N6|GR59E_DROME,399,0.018342228070175437,0.0,0,0.005970439999999996,0.0,0
tr|Q9VL70|Q9VL70_DROME,398,0.18106843718592971,0.0,0,0.18124148,0.0,0
tr|Q9VX24|Q9VX24_DROME,398,0.4083615703517586,0.32663316582914576,50,0.56516502,0.68,32
sp|O18373|SPS1_DROME,398,0.1881462386934675,0.005025125628140704,2,0.25893193999999997,0.04,2
tr|Q4V6L4|Q4V6L4_DROME,398,0.12607125125628127,0.01256281407035176,4,0.18681723999999997,0.0,0
tr|Q9I7N3|Q9I7N3_DROME,398,0.4976090301507542,0.5276381909547738,112,0.18971591999999998,0.0,0
tr|Q9VYE9|Q9VYE9_DROME,398,0.50222551758794,0.46984924623115576,178,0.29456982,0.08,4
tr|Q8T3P5|Q8T3P5_DROME,398,0.27258966582914596,0.24623115577889448,52,0.006465679999999998,0.0,0
sp|Q24093|ABHD2_DROME,398,0.1051971633165829,0.0,0,0.009007939999999999,0.0,0
tr|Q9W501|Q9W501_DROME,398,0.1420074522613065,0.01507537688442211,4,0.24782916000000005,0.02,1
sp|P45890|ARP6_DROME,398,0.1819051683417086,0.020100502512562814,5,0.27417268,0.0,0
tr|Q9VCV3|Q9VCV3_DROME,398,0.6340729045226129,0.7512562814070352,115,0.6203723800000004,0.86,21
sp|O16867|TAP_DROME,398,0.5819369120603013,0.6984924623115578,65,0.524565,0.68,25
tr|Q9VB06|Q9VB06_DROME,398,0.17433368844221112,0.01256281407035176,5,0.07001653999999999,0.0,0
tr|Q8SY49|Q8SY49_DROME,398,0.5842232487437186,0.7336683417085427,112,0.2948830999999999,0.16,7
sp|Q9W1P8|OR59B_DROME,398,0.028476994974874395,0.0,0,0.015471180000000003,0.0,0
tr|Q8MS90|Q8MS90_DROME,398,0.23536353015075387,0.06030150753768844,17,0.04879336,0.0,0
tr|Q9VTQ9|Q9VTQ9_DROME,398,0.2638284924623116,0.05025125628140704,20,0.48398649999999965,0.4,20
tr|A1Z7D1|A1Z7D1_DROME,398,0.15948491457286434,0.002512562814070352,1,0.06300746,0.0,0
tr|Q9VVE3|Q9VVE3_DROME,398,0.1294509422110553,0.01507537688442211,3,0.17462411999999997,0.0,0
tr|Q9I7N2|Q9I7N2_DROME,398,0.49764702261306537,0.5251256281407035,112,0.18971591999999998,0.0,0
tr|Q9VQQ0|Q9VQQ0_DROME,398,0.24720793216080372,0.15577889447236182,57,0.24262852,0.0,0
sp|P81913|OR24A_DROME,398,0.033083934673366844,0.0,0,0.006408139999999995,0.0,0
sp|O46077|OR2A_DROME,397,0.037602743073047847,0.0,0,0.050851819999999985,0.0,0
tr|Q7K3D4|Q7K3D4_DROME,397,0.34600589672544096,0.2141057934508816,60,0.7302365800000001,1.0,50
tr|Q9W414|Q9W414_DROME,397,0.25923054659949635,0.017632241813602016,6,0.4295685000000002,0.14,6
sp|Q9VNK9|OR83C_DROME,397,0.03569073803526452,0.0,0,0.11454746,0.0,0
sp|Q8INM9|GR85A_DROME,397,0.016113133501259445,0.0,0,0.010456220000000002,0.0,0
tr|Q9VW08|Q9VW08_DROME,397,0.3016470277078086,0.12090680100755667,22,0.5151096000000001,0.6,22
tr|A0A6H2EF03|A0A6H2EF03_DROME,397,0.2623560478589421,0.1486146095717884,26,0.3674221200000001,0.52,26
tr|Q9W3P6|Q9W3P6_DROME,397,0.21571088161209095,0.17380352644836272,42,0.6967483800000003,0.84,42
sp|Q9VD74|GR93C_DROME,397,0.014375677581863987,0.0,0,0.010635699999999996,0.0,0
sp|Q9W1U5|GR59C_DROME,397,0.014253035264483635,0.0,0,0.011981600000000004,0.0,0
sp|Q9VHS4|OR85A_DROME,397,0.03539755163727961,0.0,0,0.016265180000000004,0.0,0
tr|D5AEK7|D5AEK7_DROME,397,0.06984542821158692,0.0,0,0.007593219999999997,0.0,0
sp|P19351|TNNT_DROME,397,0.652165279596977,0.783375314861461,88,0.8224939,1.0,50
sp|P81923|OR59A_DROME,397,0.017056173803526465,0.0,0,0.008042839999999999,0.0,0
tr|Q29R09|Q29R09_DROME,397,0.4019010680100757,0.345088161209068,90,0.21946337999999993,0.0,0
sp|Q9VAZ3|OR98A_DROME,397,0.0251197556675063,0.0,0,0.01808134,0.0,0
sp|Q9VLP7|MET14_DROME,397,0.3261552745591937,0.21914357682619648,31,0.5474726599999999,0.56,13
sp|Q8SWU7|OLA1_DROME,397,0.2425634181360201,0.042821158690176324,13,0.3709163799999999,0.26,13
tr|A1ZAQ7|A1ZAQ7_DROME,397,0.17576252392947106,0.020151133501259445,4,0.24368386,0.16,4
sp|Q9VCR7|CTNS_DROME,397,0.08813261712846346,0.06297229219143577,25,0.08652726000000001,0.0,0
tr|Q9VCU4|Q9VCU4_DROME,397,0.09366047355163723,0.0025188916876574307,1,0.09030148000000002,0.0,0
sp|Q9W2C3|ASPG2_DROME,397,0.27279941057934504,0.0654911838790932,13,0.10803826000000001,0.0,0
sp|P81909|OR22A_DROME,397,0.028088166246851377,0.0,0,0.027015880000000006,0.0,0
sp|P81910|OR22B_DROME,397,0.03222092947103274,0.0,0,0.03779224000000001,0.0,0
tr|Q9W314|Q9W314_DROME,397,0.25843049118387906,0.09319899244332494,20,0.08794351999999998,0.0,0
sp|Q9VVD9|S35B3_DROME,396,0.06598064646464644,0.030303030303030304,11,0.3958661600000001,0.24,11
tr|Q9VH77|Q9VH77_DROME,396,0.15609287626262616,0.020202020202020204,8,0.23779927999999986,0.0,0
tr|Q9W255|Q9W255_DROME,396,0.5727950328282829,0.6035353535353535,118,0.77660256,1.0,50
sp|Q24324|DSOR1_DROME,396,0.3091873535353532,0.18181818181818182,29,0.59402002,0.74,29
sp|A1Z6M6|TTC4_DROME,396,0.2518397348484848,0.05555555555555555,9,0.409277,0.12,3
tr|Q8T3U8|Q8T3U8_DROME,396,0.09840425505050507,0.0,0,0.10794369999999999,0.0,0
sp|Q9VG73|ILF2_DROME,396,0.2912225479797981,0.16161616161616163,30,0.3613659200000001,0.24,3
tr|Q8SX78|Q8SX78_DROME,396,0.31067634090909046,0.10858585858585859,26,0.4865667600000002,0.5,25
tr|X2J8X8|X2J8X8_DROME,396,0.26162841414141397,0.06060606060606061,16,0.19126216,0.0,0
tr|A1Z7X3|A1Z7X3_DROME,396,0.06341662878787879,0.007575757575757576,3,0.02727818,0.0,0
tr|Q59E63|Q59E63_DROME,396,0.17860600505050503,0.04292929292929293,14,0.42837790000000003,0.28,14
tr|Q9VBS8|Q9VBS8_DROME,396,0.11505046717171703,0.0,0,0.26539598,0.0,0
tr|M9PE19|M9PE19_DROME,396,0.28346979797979815,0.16414141414141414,40,0.6733209400000001,0.84,40
tr|Q9VJ06|Q9VJ06_DROME,396,0.3016558484848481,0.09090909090909091,9,0.25374417999999993,0.12,5
sp|Q9V6A9|OR49A_DROME,396,0.026625780303030283,0.0,0,0.00811216,0.0,0
sp|P24350|IPOU_DROME,396,0.5315037878787877,0.5176767676767676,142,0.45824018,0.28,11
tr|Q9VXN3|Q9VXN3_DROME,396,0.4524257196969696,0.3611111111111111,41,0.6431705399999998,0.98,41
sp|P55035|PSMD4_DROME,396,0.5574310606060602,0.5328282828282829,181,0.18413093999999997,0.0,0
sp|Q9V589|OR45B_DROME,396,0.026833381313131312,0.0,0,0.005632920000000003,0.0,0
tr|Q7PLT1|Q7PLT1_DROME,396,0.13966785101010104,0.020202020202020204,3,0.03557036,0.0,0
tr|Q24173|Q24173_DROME,395,0.1804059924050632,0.04810126582278481,13,0.18058023999999995,0.04,1
sp|Q9VR52|TILB_DROME,395,0.2665752784810126,0.10379746835443038,25,0.12794693999999998,0.0,0
sp|P58962|GR58A_DROME,395,0.02911390632911392,0.0,0,0.0063357,0.0,0
sp|Q45VV3|YAP1_DROME,395,0.5979131468354425,0.7240506329113924,167,0.57420626,0.84,18
tr|M9NFL7|M9NFL7_DROME,395,0.13232485316455697,0.005063291139240506,2,0.053513319999999996,0.0,0
sp|Q8IN23|GR93B_DROME,395,0.02960355443037975,0.002531645569620253,1,0.00481942,0.0,0
tr|A0A0B4KF52|A0A0B4KF52_DROME,395,0.3013949721518984,0.1620253164556962,24,0.27315403999999993,0.24,5
tr|Q8SXF0|Q8SXF0_DROME,395,0.3049588734177214,0.06329113924050633,11,0.24612420000000002,0.0,0
tr|Q7JZM1|Q7JZM1_DROME,395,0.11044156202531638,0.04810126582278481,18,0.11492752,0.0,0
tr|Q9VEK3|Q9VEK3_DROME,395,0.18014588607594959,0.012658227848101266,4,0.10730741999999999,0.0,0
tr|Q9VD68|Q9VD68_DROME,395,0.23751933670886044,0.007594936708860759,2,0.12454721999999997,0.0,0
sp|Q9VMW9|GMDS_DROME,395,0.3074114126582274,0.11645569620253164,38,0.7229251999999997,0.82,38
sp|Q9VK91|FAM92_DROME,395,0.47864636708860747,0.40253164556962023,158,0.18059521999999995,0.0,0
sp|Q9VAS7|INX3_DROME,395,0.09307381012658222,0.020253164556962026,5,0.008101959999999998,0.0,0
tr|Q9VBL5|Q9VBL5_DROME,395,0.18839677468354443,0.02278481012658228,3,0.17799120000000002,0.08,3
tr|Q9VZ43|Q9VZ43_DROME,395,0.4627164354430378,0.4506329113924051,141,0.034507720000000006,0.0,0
sp|Q9VTL1|PCID2_DROME,395,0.05761079493670894,0.0,0,0.1333587,0.0,0
tr|Q9VQD1|Q9VQD1_DROME,395,0.25809412658227854,0.07088607594936709,11,0.17882779999999987,0.0,0
tr|Q9VM45|Q9VM45_DROME,395,0.3000783949367089,0.1189873417721519,25,0.12371971999999999,0.0,0
tr|Q9VC58|Q9VC58_DROME,395,0.4921496329113925,0.42025316455696204,124,0.48621178000000015,0.46,23
sp|P48612|PELO_DROME,395,0.24095854936708846,0.09873417721518987,23,0.36965749999999986,0.16,7
sp|P40807|DCOR1_DROME,394,0.11306663451776647,0.0,0,0.08943532,0.0,0
sp|Q9VWU1|PSH_DROME,394,0.1768197690355331,0.048223350253807105,12,0.10867778,0.0,0
sp|O46108|LIP3_DROME,394,0.14710539593908623,0.005076142131979695,1,0.21255132000000004,0.04,1
sp|Q9W3Z3|AGT_DROME,394,0.15443981979695406,0.0,0,0.33521813999999994,0.0,0
sp|Q9V3R6|ADAT1_DROME,394,0.22775540862944144,0.04314720812182741,13,0.19705754000000003,0.0,0
tr|Q7KSA2|Q7KSA2_DROME,394,0.31210393147208126,0.1700507614213198,44,0.07584991999999999,0.0,0
sp|Q7JXF5|NUP62_DROME,394,0.48716182741116865,0.47715736040609136,36,0.5525089399999998,0.74,9
sp|Q9VKB4|RPF1_DROME,394,0.511523233502538,0.4213197969543147,102,0.9205543599999996,1.0,50
tr|Q8MSB1|Q8MSB1_DROME,394,0.20902323857868002,0.0,0,0.2768952799999999,0.0,0
tr|Q9U721|Q9U721_DROME,394,0.09054058121827407,0.04314720812182741,10,0.17674944,0.06,2
sp|P58951|GR22A_DROME,394,0.027085845177665,0.0,0,0.05492601999999999,0.0,0
tr|Q9VMZ9|Q9VMZ9_DROME,394,0.10571376903553294,0.0,0,0.0937909,0.0,0
tr|Q9W029|Q9W029_DROME,393,0.15660847837150108,0.017811704834605598,6,0.26825982,0.14,6
sp|P82985|OR69B_DROME,393,0.025726862595419838,0.0,0,0.04857696000000001,0.0,0
sp|Q24537|HMG2_DROME,393,0.5875990534351142,0.6590330788804071,82,0.4884011400000001,0.32,14
sp|P48592|RIR2_DROME,393,0.15462218066157757,0.07124681933842239,9,0.49827802000000004,0.5,9
tr|Q4V4D1|Q4V4D1_DROME,393,0.1789380025445294,0.02544529262086514,9,0.21565166000000005,0.0,0
tr|Q9VQ14|Q9VQ14_DROME,393,0.12600456234096682,0.002544529262086514,1,0.15684397999999997,0.0,0
tr|Q9W1F5|Q9W1F5_DROME,393,0.0829396284987278,0.0,0,0.19896306,0.0,0
sp|P40808|DCOR2_DROME,393,0.1354613486005089,0.0,0,0.11103838000000002,0.0,0
tr|Q9VDD0|Q9VDD0_DROME,393,0.21833815267175571,0.06615776081424936,26,0.20747578,0.0,0
tr|A0A4D6K5P9|A0A4D6K5P9_DROME,393,0.2305504681933842,0.22646310432569974,44,0.05527431999999998,0.0,0
sp|Q8MR45|ASPG1_DROME,393,0.35573510178117057,0.19592875318066158,31,0.22205455999999996,0.0,0
tr|A1Z6V5|A1Z6V5_DROME,393,0.21926056997455468,0.03307888040712468,3,0.10953381999999998,0.0,0
sp|P83104|M3K7L_DROME,393,0.30769199745547093,0.1475826972010178,42,0.13845466000000003,0.0,0
tr|Q9VK25|Q9VK25_DROME,393,0.26656207124681897,0.05597964376590331,9,0.26379694000000004,0.02,1
tr|M9PD12|M9PD12_DROME,393,0.06676926972010182,0.007633587786259542,1,0.30109273999999997,0.06,1
tr|Q9VAY9|Q9VAY9_DROME,393,0.24421887531806585,0.10178117048346055,14,0.4564373,0.42,14
tr|Q7JXZ2|Q7JXZ2_DROME,393,0.2104068524173027,0.05089058524173028,11,0.43699940000000004,0.26,6
tr|Q7K3Y1|Q7K3Y1_DROME,393,0.22667904580152656,0.05343511450381679,9,0.08396402000000001,0.0,0
tr|Q9VXD7|Q9VXD7_DROME,392,0.15940874999999988,0.015306122448979591,3,0.11023511999999996,0.0,0
tr|A1Z8V2|A1Z8V2_DROME,392,0.5475894566326529,0.6096938775510204,77,0.6785775600000001,0.78,35
sp|Q9VHS7|COQ2_DROME,392,0.11504857142857143,0.03571428571428571,9,0.20234867999999998,0.0,0
sp|Q9W5G6|OR1A_DROME,392,0.02997520663265305,0.0,0,0.04725306,0.0,0
tr|Q9VY83|Q9VY83_DROME,392,0.21388256632653055,0.05102040816326531,7,0.14283001999999997,0.0,0
tr|Q8IR43|Q8IR43_DROME,392,0.6928836045918367,0.8061224489795918,196,0.55470696,0.62,31
sp|Q9NDM2|GUTR1_DROME,392,0.07057426020408161,0.0,0,0.11512527999999995,0.0,0
sp|Q9VHE6|OR85F_DROME,392,0.020885073979591818,0.0,0,0.01913728,0.0,0
tr|Q9W0H6|Q9W0H6_DROME,392,0.25446264540816316,0.02295918367346939,3,0.19972223999999997,0.0,0
sp|P23803|ODD_DROME,392,0.6016724897959186,0.6811224489795918,88,0.6927992600000001,0.96,23
tr|Q9VK37|Q9VK37_DROME,392,0.14310560969387767,0.025510204081632654,10,0.28747807999999997,0.2,10
tr|Q9VBN9|Q9VBN9_DROME,392,0.31833806632653067,0.1760204081632653,30,0.24289814000000004,0.0,0
tr|A0A0B4KF65|A0A0B4KF65_DROME,392,0.17452482653061227,0.17857142857142858,38,0.08386826000000003,0.0,0
tr|Q9VMZ3|Q9VMZ3_DROME,392,0.32449359438775494,0.20153061224489796,38,0.41661553999999995,0.5,19
tr|A1Z9B9|A1Z9B9_DROME,392,0.22535431122449004,0.04081632653061224,16,0.21403948,0.0,0
sp|P13582|EAST_DROME,392,0.24880315816326512,0.05612244897959184,15,0.10565619999999998,0.0,0
tr|Q9Y1P6|Q9Y1P6_DROME,392,0.3547808979591835,0.19642857142857142,26,0.5269815199999998,0.52,26
tr|Q8T9H8|Q8T9H8_DROME,392,0.8112456249999997,0.9872448979591837,247,0.7631290799999999,1.0,50
tr|Q9VFY2|Q9VFY2_DROME,392,0.4675439056122451,0.39285714285714285,152,0.15656952000000002,0.0,0
sp|Q9W2U9|OR9A_DROME,392,0.04052982397959184,0.017857142857142856,6,0.1614041600000001,0.14,6
tr|Q7K485|Q7K485_DROME,392,0.16487709438775497,0.00510204081632653,2,0.22866781999999994,0.0,0
tr|Q9VK20|Q9VK20_DROME,392,0.3639126198979592,0.21683673469387754,18,0.17190659999999996,0.0,0
tr|Q9W253|Q9W253_DROME,392,0.21609865306122475,0.04336734693877551,7,0.4400049000000001,0.28,7
sp|O77475|CPESY_DROME,392,0.11777421173469384,0.058673469387755105,13,0.06932424000000001,0.0,0
tr|Q9VTT2|Q9VTT2_DROME,391,0.5723549130434784,0.618925831202046,103,0.69870418,1.0,50
sp|Q9VB30|GR98A_DROME,391,0.03605560869565217,0.0,0,0.015468540000000001,0.0,0
sp|Q9V3Z2|SER7_DROME,391,0.24402529156010233,0.07161125319693094,24,0.14586877999999995,0.0,0
tr|Q9VKZ1|Q9VKZ1_DROME,391,0.12958989002557522,0.023017902813299233,7,0.26894591999999995,0.18,7
tr|Q9W172|Q9W172_DROME,391,0.28042323017902837,0.16879795396419436,50,0.6748019,0.76,27
tr|Q9VRP2|Q9VRP2_DROME,391,0.24690826086956527,0.08184143222506395,11,0.19105091999999996,0.08,2
sp|Q9VJF2|GR36B_DROME,391,0.01910789002557546,0.0,0,0.0065781,0.0,0
tr|Q9U8L5|Q9U8L5_DROME,391,0.45714951406649545,0.3631713554987212,47,0.4101194400000001,0.18,4
tr|Q8T3J1|Q8T3J1_DROME,391,0.5831344271099744,0.6240409207161125,63,0.6239466799999999,0.64,32
tr|Q8IRI7|Q8IRI7_DROME,391,0.41535278260869557,0.319693094629156,30,0.44352112000000005,0.32,9
sp|Q9VT92|OR67D_DROME,391,0.016966491048593362,0.0,0,0.014107940000000001,0.0,0
tr|Q9VMI0|Q9VMI0_DROME,391,0.2506142838874678,0.0792838874680307,25,0.17899975999999995,0.0,0
sp|P58955|GR36A_DROME,391,0.012973603580562664,0.0,0,0.0029471199999999993,0.0,0
tr|Q9VKP6|Q9VKP6_DROME,391,0.15125595140664935,0.0,0,0.19592865999999998,0.0,0
sp|Q9VU65|POC1_DROME,391,0.31801387468030673,0.09974424552429667,21,0.34326231999999995,0.0,0
sp|Q7K175|HENMT_DROME,391,0.21348733759590793,0.07161125319693094,22,0.11859934,0.0,0
tr|Q9VA28|Q9VA28_DROME,390,0.5095863153846153,0.5025641025641026,108,0.07051329999999999,0.0,0
tr|A0A6H2EG45|A0A6H2EG45_DROME,390,0.20868395128205142,0.04871794871794872,6,0.44701544000000015,0.32,6
sp|P08044|SNAI_DROME,390,0.39088196410256365,0.3076923076923077,48,0.55238396,0.52,23
sp|P26017|PC_DROME,390,0.7470275487179495,0.8102564102564103,271,0.52638802,0.48,21
tr|Q9VSW7|Q9VSW7_DROME,390,0.42944717179487185,0.49743589743589745,64,0.01995822,0.0,0
tr|Q7K2V9|Q7K2V9_DROME,390,0.15474018717948726,0.017948717948717947,7,0.14808396000000001,0.0,0
sp|Q9V3D2|HEM6_DROME,390,0.25342249487179497,0.041025641025641026,6,0.19306131999999998,0.0,0
sp|B6VQA1|DIMM_DROME,390,0.5905726153846161,0.5820512820512821,181,0.8363356399999998,1.0,50
sp|P58985|GR59D_DROME,390,0.013541389743589741,0.0,0,0.011143580000000004,0.0,0
tr|Q9VPH4|Q9VPH4_DROME,390,0.3293182487179486,0.20256410256410257,50,0.26569962,0.0,0
tr|Q9VA51|Q9VA51_DROME,390,0.5302822358974354,0.5435897435897435,34,0.3579721200000001,0.0,0
sp|Q9VHQ7|OR85B_DROME,390,0.012104812820512807,0.0,0,0.018404599999999997,0.0,0
tr|Q7KA66|Q7KA66_DROME,390,0.1574338128205127,0.015384615384615385,3,0.13114392000000005,0.0,0
tr|Q9VJC2|Q9VJC2_DROME,390,0.21087696666666672,0.12564102564102564,25,0.16819625999999996,0.02,1
tr|Q9VNM3|Q9VNM3_DROME,390,0.31603595641025667,0.20256410256410257,36,0.4406008,0.5,24
sp|P40796|LA_DROME,390,0.4171204205128204,0.28974358974358977,47,0.6485657,0.94,47
tr|Q9V9P0|Q9V9P0_DROME,390,0.19521224871794862,0.023076923076923078,5,0.24929043999999997,0.04,2
sp|Q8INZ2|GR36C_DROME,390,0.01844301794871795,0.0,0,0.0052605599999999975,0.0,0
tr|Q8SYD9|Q8SYD9_DROME,390,0.3969289615384618,0.1564102564102564,37,0.36819332000000005,0.0,0
tr|Q9VE68|Q9VE68_DROME,389,0.1669286221079691,0.08226221079691516,32,0.49372452000000017,0.64,32
sp|P83949|UBX_DROME,389,0.46468697686375293,0.39845758354755784,51,0.40156102000000016,0.2,9
tr|A1ZAL5|A1ZAL5_DROME,389,0.258487766066838,0.10796915167095116,29,0.05953280000000001,0.0,0
tr|Q59DY1|Q59DY1_DROME,389,0.08746965038560403,0.0,0,0.038627260000000004,0.0,0
sp|Q9V3G7|PSMD6_DROME,389,0.14472010025706927,0.038560411311053984,14,0.3574983599999998,0.28,14
sp|Q9VTN0|GR68A_DROME,389,0.025170035989717253,0.0,0,0.02000326,0.0,0
tr|A1Z7M5|A1Z7M5_DROME,389,0.19465920308483275,0.030848329048843187,5,0.03704538,0.0,0
tr|Q4V566|Q4V566_DROME,389,0.16979755784061698,0.033419023136246784,6,0.06271476,0.0,0
tr|Q7K275|Q7K275_DROME,389,0.45284395886889456,0.36246786632390743,52,0.10608876,0.0,0
tr|Q9VG50|Q9VG50_DROME,389,0.11211102570694091,0.002570694087403599,1,0.07250114,0.0,0
sp|Q24276|CDC37_DROME,389,0.4549529794344475,0.4601542416452442,47,0.5507127600000001,0.76,21
tr|Q9VMY7|Q9VMY7_DROME,389,0.46191031876606625,0.3496143958868895,30,0.23616801999999992,0.0,0
tr|Q9VC03|Q9VC03_DROME,389,0.30165198971722357,0.18766066838046272,27,0.19532298000000003,0.0,0
