Protein_ID	MD5_Digest	Length	Analysis	Signature_Accession	Signature_Description	Start	Stop	Score	Status	Date	InterPro_Accession	InterPro_Description	GO_Annotations	Pathway_Annotations
XBmRNA53791|XBXL10_1g28636	b6ee345ee5b958c4db433fc28480c693	696	Pfam	PF00096	"Zinc finger, C2H2 type"	558	580	0.013	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
XBmRNA53791|XBXL10_1g28636	b6ee345ee5b958c4db433fc28480c693	696	Pfam	PF00096	"Zinc finger, C2H2 type"	642	664	0.061	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
XBmRNA53791|XBXL10_1g28636	b6ee345ee5b958c4db433fc28480c693	696	Pfam	PF00096	"Zinc finger, C2H2 type"	425	447	0.27	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
XBmRNA53791|XBXL10_1g28636	b6ee345ee5b958c4db433fc28480c693	696	Pfam	PF00096	"Zinc finger, C2H2 type"	454	473	3.6	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
XBmRNA53791|XBXL10_1g28636	b6ee345ee5b958c4db433fc28480c693	696	Pfam	PF00096	"Zinc finger, C2H2 type"	287	309	0.33	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
XBmRNA53791|XBXL10_1g28636	b6ee345ee5b958c4db433fc28480c693	696	Pfam	PF00096	"Zinc finger, C2H2 type"	175	197	0.023	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
XBmRNA53791|XBXL10_1g28636	b6ee345ee5b958c4db433fc28480c693	696	Pfam	PF00096	"Zinc finger, C2H2 type"	343	365	0.16	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
XBmRNA53791|XBXL10_1g28636	b6ee345ee5b958c4db433fc28480c693	696	Pfam	PF00096	"Zinc finger, C2H2 type"	203	225	1.3	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
XBmRNA53791|XBXL10_1g28636	b6ee345ee5b958c4db433fc28480c693	696	Pfam	PF00096	"Zinc finger, C2H2 type"	231	253	0.15	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
XBmRNA53791|XBXL10_1g28636	b6ee345ee5b958c4db433fc28480c693	696	Pfam	PF00096	"Zinc finger, C2H2 type"	586	608	0.11	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
XBmRNA53791|XBXL10_1g28636	b6ee345ee5b958c4db433fc28480c693	696	Pfam	PF00096	"Zinc finger, C2H2 type"	614	636	15	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
XBmRNA53791|XBXL10_1g28636	b6ee345ee5b958c4db433fc28480c693	696	Pfam	PF01352	KRAB box	33	74	7.40E-15	T	7/5/2026	IPR001909	Krueppel-associated box	-	-
XBmRNA82438|XBXL10_1g43796	71bec0ed20447938828f650239cbed27	1087	Pfam	PF02755	RPEL repeat	157	178	0.001	T	7/5/2026	IPR004018	RPEL repeat	-	-
XBmRNA82438|XBXL10_1g43796	71bec0ed20447938828f650239cbed27	1087	Pfam	PF02755	RPEL repeat	96	118	0.0045	T	7/5/2026	IPR004018	RPEL repeat	-	-
XBmRNA82438|XBXL10_1g43796	71bec0ed20447938828f650239cbed27	1087	Pfam	PF02037	SAP domain	410	443	4.10E-07	T	7/5/2026	IPR003034	SAP domain	-	-
XBmRNA28537|XBXL10_1g15283	ceca1d5374ba5ae6f58b8f05896020a4	133	Pfam	PF01423	LSM domain	10	75	2.50E-13	T	7/5/2026	IPR001163	"Sm domain, eukaryotic/archaea-type"	-	-
XBmRNA16827|XBXL10_1g9042	dd24a69ac3c21987ea904ba7a861ff93	140	Pfam	PF16959	Renal amino acid transporter	13	140	1.80E-41	T	7/5/2026	IPR031588	Collectrin domain	-	-
XBmRNA5576|XBXL10_1g3085	a964862c0b0ab6ff9a5a7d48d3c8c657	1668	Pfam	PF00621	RhoGEF domain	840	1028	1.00E-30	T	7/5/2026	IPR000219	Dbl homology domain	-	-
XBmRNA5576|XBXL10_1g3085	a964862c0b0ab6ff9a5a7d48d3c8c657	1668	Pfam	PF17838	PH domain	1059	1175	4.00E-33	T	7/5/2026	IPR041020	"ARHGEF1-like, PH domain"	-	-
XBmRNA5576|XBXL10_1g3085	a964862c0b0ab6ff9a5a7d48d3c8c657	1668	Pfam	PF00130	Phorbol esters/diacylglycerol binding domain (C1 domain)	640	687	1.90E-04	T	7/5/2026	IPR002219	"Protein kinase C-like, phorbol ester/diacylglycerol-binding domain"	-	-
XBmRNA42337|XBXL10_1g22714	9215c03b1d5e0dbc3f29eea6b23f8d18	280	Pfam	PF00023	Ankyrin repeat	139	170	2.4	T	7/5/2026	IPR002110	Ankyrin repeat	-	-
XBmRNA75038|XBXL10_1g39901	8a0cacf555a9b7321a93352532b62ce9	785	Pfam	PF07546	EMI domain	62	129	4.10E-14	T	7/5/2026	IPR011489	EMI domain	-	-
XBmRNA9845|XBXL10_1g5296	4b22ff2b5295344fde64a127b6eea523	350	Pfam	PF00735	Septin	33	309	7.80E-125	T	7/5/2026	IPR030379	Septin-type guanine nucleotide-binding (G) domain	-	-
XBmRNA72414|XBXL10_1g38330	d56a45dba9c7ce0daf029f88be955426	234	Pfam	PF00786	P21-Rho-binding domain	30	68	5.10E-04	T	7/5/2026	IPR000095	CRIB domain	-	-
XBmRNA72414|XBXL10_1g38330	d56a45dba9c7ce0daf029f88be955426	234	Pfam	PF14957	Cdc42 effector	98	231	4.20E-16	T	7/5/2026	IPR029273	Cdc42 effector-like	-	-
XBmRNA79277|XBXL10_1g42166	e76a2dabef58105c2a105ca961f2b833	845	Pfam	PF01496	V-type ATPase 116kDa subunit family	27	835	0	T	7/5/2026	IPR002490	"V-type ATPase, V0 complex, 116kDa subunit family"	-	-
XBmRNA13686|XBXL10_1g7267	c32914d8113988d468630d3347178b23	501	Pfam	PF13297	Replication stress response SDE2 C-terminal	226	303	2.10E-27	T	7/5/2026	IPR025086	"SDE2/SF3A3, SAP domain"	-	-
XBmRNA13686|XBXL10_1g7267	c32914d8113988d468630d3347178b23	501	Pfam	PF12108	Splicing factor SF3a60 binding domain	74	100	2.10E-10	T	7/5/2026	IPR021966	Splicing factor SF3a60 binding domain	-	-
XBmRNA13686|XBXL10_1g7267	c32914d8113988d468630d3347178b23	501	Pfam	PF11931	SF3a60/Prp9 C-terminal	382	501	1.40E-53	T	7/5/2026	IPR024598	"Splicing factor SF3a60 /Prp9 subunit, C-terminal"	-	-
XBmRNA13686|XBXL10_1g7267	c32914d8113988d468630d3347178b23	501	Pfam	PF16837	"Pre-mRNA-splicing factor SF3A3, of SF3a complex, Prp9"	129	178	1.80E-15	T	7/5/2026	IPR031774	SF3A3 domain	-	-
XBmRNA77409|XBXL10_1g41029	1f70eb7a865462defa03b710d0692d4c	142	Pfam	PF00042	Globin	27	137	1.50E-29	T	7/5/2026	IPR000971	Globin	-	-
XBmRNA62587|XBXL10_1g33147	16977380a85cd5e5d7ce0731a7ebe0b0	371	Pfam	PF01007	Inward rectifier potassium channel transmembrane domain	24	166	4.80E-55	T	7/5/2026	IPR040445	"Potassium channel, inwardly rectifying, transmembrane domain"	-	-
XBmRNA62587|XBXL10_1g33147	16977380a85cd5e5d7ce0731a7ebe0b0	371	Pfam	PF17655	Inward rectifier potassium channel C-terminal domain	173	345	4.00E-69	T	7/5/2026	IPR041647	"Inward rectifier potassium channel, C-terminal"	-	-
XBmRNA28783|XBXL10_1g15406	337a38268d0602368de4dba5a5696025	253	Pfam	PF00300	Histidine phosphatase superfamily (branch 1)	5	128	7.40E-24	T	7/5/2026	IPR013078	"Histidine phosphatase superfamily, clade-1"	-	-
XBmRNA45971|XBXL10_1g24588	0b4294f93517732029a812023b1ae816	513	Pfam	PF02932	Neurotransmitter-gated ion-channel transmembrane region	248	504	5.30E-80	T	7/5/2026	IPR006029	Neurotransmitter-gated ion-channel transmembrane domain	-	-
XBmRNA45971|XBXL10_1g24588	0b4294f93517732029a812023b1ae816	513	Pfam	PF02931	Neurotransmitter-gated ion-channel ligand binding domain	35	240	2.80E-76	T	7/5/2026	IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain	-	-
XBmRNA38127|XBXL10_1g20720	e7c093fedde11e048534bf5c778e9891	131	Pfam	PF15677	Cell cycle exit and neuronal differentiation protein 1	3	131	1.60E-12	T	7/5/2026	IPR020162	Cell cycle exit/neuronal differentiation protein 1	-	-
XBmRNA83489|XBXL10_1g44431	a4865399f26f33bc290e6b8e6f6cc73b	342	Pfam	PF00069	Protein kinase domain	4	289	2.20E-75	T	7/5/2026	IPR000719	Protein kinase domain	-	-
XBmRNA63638|XBXL10_1g33696	93a28b21d180766bebf8cdb08e6e9bfd	242	Pfam	PF00071	Ras family	54	214	2.00E-54	T	7/5/2026	IPR001806	Small GTPase	-	-
XBmRNA49773|XBXL10_1g26635	5d1451157f57b2efab44c80ca8bc08fb	865	Pfam	PF02023	SCAN domain	542	629	0.001	T	7/5/2026	IPR003309	SCAN domain	-	-
XBmRNA20358|XBXL10_1g10820	ce5a06699b034e2837d8ca11b23c6ae6	317	Pfam	PF00010	Helix-loop-helix DNA-binding domain	81	131	7.40E-14	T	7/5/2026	IPR011598	"Myc-type, basic helix-loop-helix (bHLH) domain"	-	-
XBmRNA20358|XBXL10_1g10820	ce5a06699b034e2837d8ca11b23c6ae6	317	Pfam	PF12533	Neuronal helix-loop-helix transcription factor	140	257	5.70E-40	T	7/5/2026	IPR022575	"Neurogenic differentiation factor, domain of unknown function"	-	-
XBmRNA3597|XBXL10_1g2005	876366e2617e0e67f0fc4feee1df58f6	312	Pfam	PF13855	Leucine rich repeat	49	103	1.90E-04	T	7/5/2026	IPR001611	Leucine-rich repeat	-	-
XBmRNA3597|XBXL10_1g2005	876366e2617e0e67f0fc4feee1df58f6	312	Pfam	PF15176	Leucine-rich repeat family 19 TM domain	207	311	9.90E-32	T	7/5/2026	-	-	-	-
XBmRNA56486|XBXL10_1g30010	b4f7652bb8a21c1b47a35a8dcf32ad3f	384	Pfam	PF00782	"Dual specificity phosphatase, catalytic domain"	187	317	1.60E-43	T	7/5/2026	IPR000340	"Dual specificity phosphatase, catalytic domain"	-	-
XBmRNA22864|XBXL10_1g12227	7b72327b6dcb918050cdd1defeeb19ac	446	Pfam	PF07690	Major Facilitator Superfamily	8	346	1.70E-14	T	7/5/2026	IPR011701	Major facilitator superfamily	-	-
XBmRNA35972|XBXL10_1g19463	d2cfe0c078cd7846f145d00c584c8840	674	Pfam	PF15429	Domain of unknown function (DUF4628)	403	674	1.40E-67	T	7/5/2026	IPR027851	Protein of unknown function DUF4628	-	-
XBmRNA35972|XBXL10_1g19463	d2cfe0c078cd7846f145d00c584c8840	674	Pfam	PF00640	Phosphotyrosine interaction domain (PTB/PID)	32	170	9.40E-28	T	7/5/2026	IPR006020	PTB/PI domain	-	-
XBmRNA14204|XBXL10_1g7559	560406a38d7bdc6c72e3f79cf320531a	304	Pfam	PF03781	Sulfatase-modifying factor enzyme 1-like domain	21	291	9.80E-75	T	7/5/2026	IPR005532	Sulfatase-modifying factor enzyme-like domain	-	-
XBmRNA49868|XBXL10_1g26681	755d477abfa72ac0c9b58b4892652576	2323	Pfam	PF00418	"Tau and MAP protein, tubulin-binding repeat"	2213	2240	5.00E-04	T	7/5/2026	IPR001084	"Microtubule associated protein, tubulin-binding repeat"	-	-
XBmRNA49868|XBXL10_1g26681	755d477abfa72ac0c9b58b4892652576	2323	Pfam	PF00418	"Tau and MAP protein, tubulin-binding repeat"	2156	2186	1.40E-12	T	7/5/2026	IPR001084	"Microtubule associated protein, tubulin-binding repeat"	-	-
XBmRNA49868|XBXL10_1g26681	755d477abfa72ac0c9b58b4892652576	2323	Pfam	PF00418	"Tau and MAP protein, tubulin-binding repeat"	2090	2112	6.00E-07	T	7/5/2026	IPR001084	"Microtubule associated protein, tubulin-binding repeat"	-	-
XBmRNA61142|XBXL10_1g32410	3f22561821f1534340e0e282b148a18c	1474	Pfam	PF00207	Alpha-2-macroglobulin family	733	821	7.70E-25	T	7/5/2026	IPR001599	Alpha-2-macroglobulin	-	-
XBmRNA61142|XBXL10_1g32410	3f22561821f1534340e0e282b148a18c	1474	Pfam	PF01835	MG2 domain	125	205	2.20E-15	T	7/5/2026	IPR002890	Macroglobulin domain	-	-
XBmRNA61142|XBXL10_1g32410	3f22561821f1534340e0e282b148a18c	1474	Pfam	PF07703	Alpha-2-macroglobulin bait region domain	446	597	1.40E-22	T	7/5/2026	IPR011625	"Alpha-2-macroglobulin, bait region domain"	-	-
XBmRNA61142|XBXL10_1g32410	3f22561821f1534340e0e282b148a18c	1474	Pfam	PF17789	Macroglobulin domain MG4	337	418	3.50E-10	T	7/5/2026	IPR040839	Macroglobulin domain MG4	-	-
XBmRNA61142|XBXL10_1g32410	3f22561821f1534340e0e282b148a18c	1474	Pfam	PF07677	A-macroglobulin receptor binding domain	1356	1446	3.90E-23	T	7/5/2026	IPR009048	"Alpha-macroglobulin, receptor-binding"	-	-
XBmRNA61142|XBXL10_1g32410	3f22561821f1534340e0e282b148a18c	1474	Pfam	PF17791	Macroglobulin domain MG3	214	299	3.60E-19	T	7/5/2026	IPR041555	Macroglobulin domain MG3	-	-
XBmRNA61142|XBXL10_1g32410	3f22561821f1534340e0e282b148a18c	1474	Pfam	PF07678	A-macroglobulin TED domain	945	1248	5.90E-105	T	7/5/2026	IPR011626	"Alpha-macroglobulin-like, TED domain"	-	-
XBmRNA77244|XBXL10_1g40946	5cee8a2019118899f5d604720e73e6ee	315	Pfam	PF13853	Olfactory receptor	38	310	1.10E-49	T	7/5/2026	IPR000725	Olfactory receptor	-	-
XBmRNA30518|XBXL10_1g16255	bba65c8532a41657dd7105417b1744ec	234	Pfam	PF03366	YEATS family	49	128	1.40E-28	T	7/5/2026	IPR055129	YEATS domain	-	-
XBmRNA82755|XBXL10_1g43991	700afdd63bf21b34df3a3ec51eb6766a	149	Pfam	PF00550	Phosphopantetheine attachment site	85	141	5.00E-08	T	7/5/2026	IPR009081	Phosphopantetheine binding ACP domain	-	-
XBmRNA47791|XBXL10_1g25597	eeb7eb1c6f29f4781b90a3ce1be40eb3	235	Pfam	PF13472	GDSL-like Lipase/Acylhydrolase family	45	210	1.90E-06	T	7/5/2026	IPR013830	SGNH hydrolase-type esterase domain	-	-
XBmRNA51815|XBXL10_1g27608	d7a33575cd5982563c7559b504c28a38	2866	Pfam	PF00681	Plectin repeat	2303	2341	4.60E-11	T	7/5/2026	IPR001101	Plectin repeat	-	-
XBmRNA51815|XBXL10_1g27608	d7a33575cd5982563c7559b504c28a38	2866	Pfam	PF00681	Plectin repeat	2060	2091	1.90E-05	T	7/5/2026	IPR001101	Plectin repeat	-	-
XBmRNA51815|XBXL10_1g27608	d7a33575cd5982563c7559b504c28a38	2866	Pfam	PF00681	Plectin repeat	2265	2301	0.81	T	7/5/2026	IPR001101	Plectin repeat	-	-
XBmRNA51815|XBXL10_1g27608	d7a33575cd5982563c7559b504c28a38	2866	Pfam	PF00681	Plectin repeat	2379	2417	4.60E-12	T	7/5/2026	IPR001101	Plectin repeat	-	-
XBmRNA51815|XBXL10_1g27608	d7a33575cd5982563c7559b504c28a38	2866	Pfam	PF00681	Plectin repeat	2136	2174	2.50E-08	T	7/5/2026	IPR001101	Plectin repeat	-	-
XBmRNA51815|XBXL10_1g27608	d7a33575cd5982563c7559b504c28a38	2866	Pfam	PF00681	Plectin repeat	2480	2505	0.0072	T	7/5/2026	IPR001101	Plectin repeat	-	-
XBmRNA51815|XBXL10_1g27608	d7a33575cd5982563c7559b504c28a38	2866	Pfam	PF00681	Plectin repeat	2724	2762	2.70E-09	T	7/5/2026	IPR001101	Plectin repeat	-	-
XBmRNA51815|XBXL10_1g27608	d7a33575cd5982563c7559b504c28a38	2866	Pfam	PF00681	Plectin repeat	2648	2686	7.20E-13	T	7/5/2026	IPR001101	Plectin repeat	-	-
XBmRNA51815|XBXL10_1g27608	d7a33575cd5982563c7559b504c28a38	2866	Pfam	PF18373	Spectrin like domain	551	628	2.30E-28	T	7/5/2026	IPR041573	"Desmoplakin, spectrin-like domain"	-	-
XBmRNA51815|XBXL10_1g27608	d7a33575cd5982563c7559b504c28a38	2866	Pfam	PF21019	Spectrin-like repeat	382	449	2.30E-23	T	7/5/2026	-	-	-	-
XBmRNA51815|XBXL10_1g27608	d7a33575cd5982563c7559b504c28a38	2866	Pfam	PF17902	SH3 domain	450	516	1.40E-15	T	7/5/2026	IPR041615	"Desmoplakin, SH3 domain"	-	-
XBmRNA51815|XBXL10_1g27608	d7a33575cd5982563c7559b504c28a38	2866	Pfam	PF21097	Spectrin repeat	681	782	1.80E-07	T	7/5/2026	-	-	-	-
XBmRNA51815|XBXL10_1g27608	d7a33575cd5982563c7559b504c28a38	2866	Pfam	PF27015	"Desmoplakin-like, Spectrin domain"	858	1021	9.80E-21	T	7/5/2026	-	-	-	-
XBmRNA40470|XBXL10_1g21812	c203c64500b98347d3b0c1b9c5d56a07	175	Pfam	PF00808	Histone-like transcription factor (CBF/NF-Y) and archaeal histone	12	75	6.60E-20	T	7/5/2026	IPR003958	Transcription factor CBF/NF-Y/archaeal histone domain	-	-
XBmRNA59832|XBXL10_1g31687	afc528fbf526eb35265157d5aab047c5	507	Pfam	PF00178	Ets-domain	26	106	5.50E-29	T	7/5/2026	IPR000418	Ets domain	-	-
XBmRNA48280|XBXL10_1g25817	a2020a6206846fb03dd6b5a6d094a1b6	603	Pfam	PF13432	Tetratricopeptide repeat	309	370	26	T	7/5/2026	-	-	-	-
XBmRNA48280|XBXL10_1g25817	a2020a6206846fb03dd6b5a6d094a1b6	603	Pfam	PF13432	Tetratricopeptide repeat	465	517	3.00E-04	T	7/5/2026	-	-	-	-
XBmRNA48280|XBXL10_1g25817	a2020a6206846fb03dd6b5a6d094a1b6	603	Pfam	PF13181	Tetratricopeptide repeat	520	551	160	T	7/5/2026	IPR019734	Tetratricopeptide repeat	-	-
XBmRNA53968|XBXL10_1g28719	a859c4784f8a433c4737ba002fbb1ea0	184	Pfam	PF00071	Ras family	8	167	1.20E-43	T	7/5/2026	IPR001806	Small GTPase	-	-
XBmRNA44959|XBXL10_1g24037	55dffa2ba9adad5a201a85894df2ed7d	1290	Pfam	PF06470	SMC proteins Flexible Hinge Domain	607	722	2.70E-22	T	7/5/2026	IPR010935	SMCs flexible hinge	-	-
XBmRNA44959|XBXL10_1g24037	55dffa2ba9adad5a201a85894df2ed7d	1290	Pfam	PF02463	RecF/RecN/SMC N terminal domain	77	1267	2.90E-61	T	7/5/2026	IPR003395	"RecF/RecN/SMC, N-terminal"	-	-
XBmRNA2155|XBXL10_1g1308	4c4e7b582c4713741d6441c310258170	444	Pfam	PF00735	Septin	40	308	1.60E-94	T	7/5/2026	IPR030379	Septin-type guanine nucleotide-binding (G) domain	-	-
XBmRNA1510|XBXL10_1g980	88d022cbc267ef2743f7e6c84d163ba5	1621	Pfam	PF24501	TMEM131L fifth Ig-like domain	786	849	2.00E-20	T	7/5/2026	IPR055437	"TMEM131L, fifth Ig-like domain"	-	-
XBmRNA1510|XBXL10_1g980	88d022cbc267ef2743f7e6c84d163ba5	1621	Pfam	PF24498	TMEM131L third Ig-like domain	388	487	7.50E-33	T	7/5/2026	IPR055435	"TMEM131L, third Ig-like domain"	-	-
XBmRNA1510|XBXL10_1g980	88d022cbc267ef2743f7e6c84d163ba5	1621	Pfam	PF19532	"Transmembrane protein 131-like, second Ig-like domain"	196	348	5.20E-56	T	7/5/2026	IPR045695	"Transmembrane protein 131-like, second Ig-like domain"	-	-
XBmRNA1510|XBXL10_1g980	88d022cbc267ef2743f7e6c84d163ba5	1621	Pfam	PF12371	Transmembrane protein 131-like N-terminal	87	170	1.50E-15	T	7/5/2026	IPR022113	"Transmembrane protein 131-like, N-terminal"	-	-
XBmRNA1510|XBXL10_1g980	88d022cbc267ef2743f7e6c84d163ba5	1621	Pfam	PF24499	TMEM131L fourth Ig-like domain	613	736	9.30E-42	T	7/5/2026	IPR055436	"TMEM131L, fourth Ig-like domain"	-	-
XBmRNA52739|XBXL10_1g28084	69a13c5bb4734917e8519a5f168fc23b	455	Pfam	PF00104	Ligand-binding domain of nuclear hormone receptor	172	359	1.00E-37	T	7/5/2026	IPR000536	"Nuclear hormone receptor, ligand-binding domain"	-	-
XBmRNA52739|XBXL10_1g28084	69a13c5bb4734917e8519a5f168fc23b	455	Pfam	PF00105	"Double treble clef zinc finger, C4 type"	58	126	1.20E-24	T	7/5/2026	IPR001628	"Zinc finger, nuclear hormone receptor-type"	-	-
XBmRNA28068|XBXL10_1g15074	8412a44522da9f042bc1b32ca4b04753	2185	Pfam	PF16905	"Voltage-dependent L-type calcium channel, IQ-associated"	1553	1606	1.50E-25	T	7/5/2026	IPR031649	"Voltage-dependent L-type calcium channel, IQ-associated domain"	-	-
XBmRNA28068|XBXL10_1g15074	8412a44522da9f042bc1b32ca4b04753	2185	Pfam	PF16885	"Voltage-gated calcium channel subunit alpha, C-term"	1940	2136	7.50E-18	T	7/5/2026	IPR031688	"Voltage-gated calcium channel subunit alpha, C-terminal"	-	-
XBmRNA28068|XBXL10_1g15074	8412a44522da9f042bc1b32ca4b04753	2185	Pfam	PF00520	Ion transport protein	934	1210	2.10E-61	T	7/5/2026	IPR005821	Ion transport domain	-	-
XBmRNA28068|XBXL10_1g15074	8412a44522da9f042bc1b32ca4b04753	2185	Pfam	PF00520	Ion transport protein	1338	1543	5.50E-46	T	7/5/2026	IPR005821	Ion transport domain	-	-
XBmRNA28068|XBXL10_1g15074	8412a44522da9f042bc1b32ca4b04753	2185	Pfam	PF00520	Ion transport protein	1253	1336	7.50E-20	T	7/5/2026	IPR005821	Ion transport domain	-	-
XBmRNA28068|XBXL10_1g15074	8412a44522da9f042bc1b32ca4b04753	2185	Pfam	PF00520	Ion transport protein	152	444	1.70E-69	T	7/5/2026	IPR005821	Ion transport domain	-	-
XBmRNA28068|XBXL10_1g15074	8412a44522da9f042bc1b32ca4b04753	2185	Pfam	PF00520	Ion transport protein	553	790	3.30E-61	T	7/5/2026	IPR005821	Ion transport domain	-	-
XBmRNA28068|XBXL10_1g15074	8412a44522da9f042bc1b32ca4b04753	2185	Pfam	PF08763	Voltage gated calcium channel IQ domain	1616	1690	4.90E-26	T	7/5/2026	IPR014873	"Voltage-dependent calcium channel, alpha-1 subunit, IQ domain"	-	-
XBmRNA58393|XBXL10_1g30920	96214472bc3298bd936cc9b98b9331f5	430	Pfam	PF15734	Migration and invasion-inhibitory	9	384	1.30E-68	T	7/5/2026	IPR031466	Migration and invasion-inhibitory protein	-	-
XBmRNA24603|XBXL10_1g12997	de96b05bdc08b0bc90c62fc87ca362cb	529	Pfam	PF21235	"E3 ubiquitin-protein ligase ARIH1, UBA-like domain"	83	123	2.10E-16	T	7/5/2026	IPR048962	"E3 ubiquitin-protein ligase ARIH1-like, UBA-like domain"	-	-
XBmRNA24603|XBXL10_1g12997	de96b05bdc08b0bc90c62fc87ca362cb	529	Pfam	PF19422	Ariadne domain	384	495	9.00E-06	T	7/5/2026	IPR045840	Ariadne domain	-	-
XBmRNA24603|XBXL10_1g12997	de96b05bdc08b0bc90c62fc87ca362cb	529	Pfam	PF01485	"IBR domain, a half RING-finger domain"	229	289	4.50E-12	T	7/5/2026	IPR002867	IBR domain	-	-
XBmRNA24603|XBXL10_1g12997	de96b05bdc08b0bc90c62fc87ca362cb	529	Pfam	PF22191	IBR domain	311	352	2.60E-11	T	7/5/2026	-	-	-	-
XBmRNA34572|XBXL10_1g18748	912dfef7aae8e78fa75ebfcd14b606cf	180	Pfam	PF03657	UPF0113 PUA domain	96	175	7.30E-20	T	7/5/2026	IPR005155	"UPF0113, PUA domain"	-	-
XBmRNA34572|XBXL10_1g18748	912dfef7aae8e78fa75ebfcd14b606cf	180	Pfam	PF17833	"NIP7/UPF0113, pre-PUA domain"	1	83	1.60E-26	T	7/5/2026	IPR040598	"60S ribosome subunit biogenesis protein NIP7, pre-PUA domain"	-	-
XBmRNA67336|XBXL10_1g35660	2b104904ab864a07a4048e0228570561	267	Pfam	PF04300	F-box associated region	87	261	5.30E-71	T	7/5/2026	IPR007397	F-box associated (FBA) domain	-	-
XBmRNA67336|XBXL10_1g35660	2b104904ab864a07a4048e0228570561	267	Pfam	PF12937	F-box-like	21	64	1.30E-07	T	7/5/2026	IPR001810	F-box domain	-	-
XBmRNA61303|XBXL10_1g32489	16bd5fb77d99913e27d679819534f91e	332	Pfam	PF00020	TNFR/NGFR cysteine-rich region	87	129	7.90E-05	T	7/5/2026	IPR001368	TNFR/NGFR cysteine-rich region	-	-
XBmRNA61303|XBXL10_1g32489	16bd5fb77d99913e27d679819534f91e	332	Pfam	PF00531	Death domain	260	325	1.30E-06	T	7/5/2026	IPR000488	Death domain	-	-
XBmRNA6804|XBXL10_1g3739	cb31da645b661b2d223dfd8344e5de6e	480	Pfam	PF20144	TIG domain	334	424	3.20E-30	T	7/5/2026	IPR038007	"RBP-Jkappa, IPT domain"	-	-
XBmRNA6804|XBXL10_1g3739	cb31da645b661b2d223dfd8344e5de6e	480	Pfam	PF09270	Beta-trefoil DNA-binding domain	186	308	1.00E-59	T	7/5/2026	IPR015350	Beta-trefoil DNA-binding domain	-	-
XBmRNA6804|XBXL10_1g3739	cb31da645b661b2d223dfd8344e5de6e	480	Pfam	PF09271	"LAG1, DNA binding"	28	158	1.70E-47	T	7/5/2026	IPR015351	"RBP-J/Cbf11/Cbf12, DNA binding"	-	-
XBmRNA23902|XBXL10_1g12724	b6c852746e98861698f7a23b4dd31089	1247	Pfam	PF13086	AAA domain	915	985	1.50E-10	T	7/5/2026	IPR041677	"DNA2/NAM7 helicase, helicase domain"	-	-
XBmRNA23902|XBXL10_1g12724	b6c852746e98861698f7a23b4dd31089	1247	Pfam	PF13086	AAA domain	804	893	5.20E-11	T	7/5/2026	IPR041677	"DNA2/NAM7 helicase, helicase domain"	-	-
XBmRNA23902|XBXL10_1g12724	b6c852746e98861698f7a23b4dd31089	1247	Pfam	PF13087	AAA domain	1024	1209	3.80E-38	T	7/5/2026	IPR041679	"DNA2/NAM7 helicase-like, C-terminal"	-	-
XBmRNA23902|XBXL10_1g12724	b6c852746e98861698f7a23b4dd31089	1247	Pfam	PF21634	"Helicase MOV-10, beta-barrel domain"	624	692	1.70E-07	T	7/5/2026	IPR049080	"Helicase MOV-10-like, beta-barrel domain"	-	-
XBmRNA61165|XBXL10_1g32425	91155c5978cf171b73a9677ffde248f5	397	Pfam	PF08443	RimK-like ATP-grasp domain	113	300	9.00E-37	T	7/5/2026	IPR013651	"ATP-grasp fold, RimK-type"	-	-
XBmRNA40982|XBXL10_1g22048	e5db26e6a55793a6b782b5d3542ab8ed	1096	Pfam	PF00010	Helix-loop-helix DNA-binding domain	299	349	1.20E-10	T	7/5/2026	IPR011598	"Myc-type, basic helix-loop-helix (bHLH) domain"	-	-
XBmRNA35916|XBXL10_1g19432	bd5d07490a92459bb8fc68986e465f1e	399	Pfam	PF03114	BAR domain	16	288	5.50E-64	T	7/5/2026	IPR004148	BAR domain	-	-
XBmRNA35916|XBXL10_1g19432	bd5d07490a92459bb8fc68986e465f1e	399	Pfam	PF14604	Variant SH3 domain	346	396	2.90E-07	T	7/5/2026	IPR001452	SH3 domain	-	-
XBmRNA11076|XBXL10_1g5909	8279d5f56c4186119488fecae5f48a3e	97	Pfam	PF00048	"Small cytokines (intecrine/chemokine), interleukin-8 like"	30	87	2.50E-15	T	7/5/2026	IPR001811	Chemokine interleukin-8-like domain	-	-
XBmRNA50100|XBXL10_1g26799	caf66d82381b82688dd93eddf1252658	868	Pfam	PF02854	MIF4G domain	371	566	2.20E-22	T	7/5/2026	IPR003890	"MIF4G-like, type 3"	-	-
